sku;fecha;bolOpen;bolHoliday
42;20200515;0;0
42;20210624;1;0
42;20210623;1;0
42;20210622;1;0
42;20210625;1;0
42;20210626;1;0
42;20210627;0;1
42;20210628;1;0
42;20210629;1;0
42;20210630;1;0
42;20210701;1;0
42;20200516;0;0
42;20200517;0;0
42;20200518;1;0
42;20200519;1;0
42;20210708;1;0
42;20210709;1;0
42;20200520;1;0
36;20220411;1;0
36;20220412;1;0
36;20220326;1;0
36;20220327;0;1
36;20220328;1;0
36;20220329;1;0
36;20220330;1;0
36;20220331;1;0
36;20220401;1;0
36;20220402;1;0
36;20220403;1;0
36;20220404;1;0
36;20220405;1;0
36;20220406;1;0
36;20220407;1;0
36;20220322;1;0
36;20220323;1;0
17;20220515;1;0
42;20200606;1;0
42;20210716;1;0
42;20210717;1;0
42;20210718;0;1
42;20210719;1;0
42;20200522;1;0
42;20200523;1;0
42;20200528;1;0
42;20200529;1;0
42;20200605;1;0
42;20210713;1;0
42;20200604;1;0
42;20200530;1;0
42;20200531;0;1
42;20200601;1;0
42;20200602;1;0
42;20211007;1;0
36;20220325;1;0
36;20220316;1;0
36;20220317;1;0
36;20220318;1;0
36;20220319;1;0
36;20220320;0;1
36;20220321;1;0
36;20220315;1;0
36;20220109;0;1
36;20220309;1;0
36;20220310;1;0
36;20220311;1;0
36;20220312;1;0
36;20220313;0;1
36;20220314;1;0
36;20220303;1;0
17;20220601;1;0
17;20220602;1;0
17;20220603;1;0
17;20220604;1;0
17;20220605;1;0
17;20220606;1;0
17;20220607;1;0
17;20220608;1;0
17;20220609;1;0
17;20220610;1;0
17;20220611;1;0
17;20220612;1;0
17;20220613;1;0
17;20220614;1;0
17;20220615;1;0
17;20220616;1;0
17;20220617;1;0
17;20220618;1;0
36;20220627;1;0
36;20220628;1;0
36;20220629;1;0
36;20220630;1;0
36;20220701;1;0
36;20220702;1;0
36;20220703;1;0
36;20220704;1;0
36;20220617;1;0
36;20220618;1;0
36;20220619;1;0
36;20220620;1;0
17;20210813;1;0
17;20210814;1;0
17;20210815;0;1
17;20210816;1;0
17;20210817;1;0
17;20210818;1;0
17;20210819;1;0
17;20210820;1;0
17;20210821;1;0
17;20210822;0;1
17;20210823;1;0
17;20210824;1;0
17;20210825;1;0
17;20210826;1;0
17;20210827;1;0
17;20210828;1;0
17;20210829;0;1
17;20211211;1;0
17;20211212;1;1
17;20211213;1;0
17;20211214;1;1
17;20211215;1;0
17;20211216;1;0
17;20211217;1;0
17;20211218;1;0
17;20211219;1;1
17;20211220;1;0
17;20211221;1;0
17;20211222;1;0
17;20211223;1;0
17;20211224;1;0
17;20211225;0;1
17;20211226;0;1
17;20211227;1;0
42;20200521;1;0
42;20210710;1;0
42;20210711;0;1
42;20200524;0;1
42;20200525;1;0
42;20200526;1;0
42;20200527;1;0
42;20210706;1;0
42;20210707;1;0
42;20210704;0;1
42;20210705;1;0
42;20210702;1;0
42;20210703;1;0
42;20200607;0;1
42;20200608;1;0
42;20210720;1;0
42;20210721;1;0
36;20221223;1;0
36;20221224;1;0
36;20221225;1;0
36;20230523;1;0
36;20230521;1;0
36;20230522;1;0
36;20230517;1;0
36;20230518;1;0
36;20230519;1;0
36;20230520;1;0
36;20220415;1;0
36;20220416;1;0
36;20220417;1;0
36;20220413;1;0
36;20220414;1;0
36;20220408;1;0
36;20220409;1;0
36;20220410;1;0
17;20220411;1;0
17;20220412;1;0
17;20220413;1;0
17;20220414;1;0
17;20220415;1;0
17;20220416;1;0
17;20220417;1;0
17;20220418;1;0
17;20220419;1;0
17;20220420;1;0
17;20220421;1;0
17;20220422;1;0
17;20220423;1;0
17;20220424;1;0
17;20220425;1;0
17;20220426;1;0
17;20220427;1;0
42;20200709;1;0
42;20200705;0;1
42;20200706;1;0
42;20200707;1;0
42;20200708;1;0
42;20210909;1;0
42;20200629;1;0
42;20200630;1;0
42;20210928;1;0
42;20210929;1;0
42;20211002;1;0
42;20211003;0;1
42;20210930;1;0
42;20211001;1;0
42;20211004;1;0
42;20211005;1;0
42;20210926;0;1
42;20210927;1;0
36;20211206;0;1
36;20211207;1;0
36;20211208;0;1
36;20211209;1;0
36;20211210;1;0
36;20211211;1;0
36;20211212;0;1
36;20211213;1;0
36;20211214;1;0
36;20211127;1;0
36;20211128;0;1
36;20211129;1;0
36;20211130;1;0
36;20211201;1;0
36;20211202;1;0
36;20211203;1;0
36;20211125;1;0
17;20220826;1;0
17;20220827;1;0
17;20220828;1;0
17;20220829;1;0
17;20220830;1;0
17;20220831;1;0
17;20220901;1;0
17;20220902;1;0
17;20220903;1;0
17;20220904;1;0
17;20220905;1;0
17;20220906;1;0
17;20220907;1;0
17;20220908;1;0
17;20220909;1;0
17;20220910;1;0
17;20220911;1;0
17;20220912;1;0
42;20200824;1;0
42;20200825;1;0
42;20211207;1;0
42;20211205;0;1
42;20211206;1;1
42;20211203;1;0
42;20211204;1;0
42;20200822;1;0
42;20200823;0;1
42;20200820;1;0
42;20200821;1;0
42;20211201;1;0
42;20211202;1;0
42;20200817;1;0
42;20211122;1;0
42;20211221;1;0
42;20211222;1;0
42;20200905;1;0
36;20210809;1;0
36;20210810;1;0
36;20210811;1;0
36;20210812;1;0
17;20221001;1;0
17;20221002;1;0
17;20221003;1;0
17;20221004;1;0
17;20221005;1;0
17;20221006;1;0
17;20221007;1;0
17;20221008;1;0
17;20221009;1;0
17;20221010;1;0
17;20221011;1;0
17;20221012;1;0
17;20211106;1;0
17;20211107;0;1
17;20211108;1;0
17;20211109;1;0
17;20211110;1;0
17;20211111;1;0
17;20211112;1;0
17;20211113;1;0
17;20211114;0;1
17;20211115;1;0
17;20211116;1;0
17;20211117;1;0
17;20211118;1;0
17;20211119;1;0
17;20211120;1;0
17;20211121;0;1
17;20211122;1;0
17;20211123;1;0
42;20210616;1;0
42;20200508;0;0
42;20200509;0;0
42;20210620;0;1
42;20210621;1;0
42;20210617;1;0
42;20210618;1;0
42;20210619;1;0
42;20200504;0;0
42;20200505;0;0
42;20200506;0;0
42;20200507;0;0
42;20200510;0;0
42;20200511;0;0
42;20200512;0;0
42;20200513;0;0
42;20200514;0;0
36;20221226;1;0
36;20221227;1;0
36;20221228;1;0
36;20221229;1;0
36;20221230;1;0
36;20221231;1;0
36;20230101;1;0
36;20230102;1;0
36;20230103;1;0
36;20230104;1;0
36;20230105;1;0
36;20230106;1;0
36;20221218;1;0
36;20221219;1;0
36;20221220;1;0
36;20221221;1;0
36;20221222;1;0
17;20220324;1;0
17;20220325;1;0
17;20220326;1;0
17;20220327;0;1
17;20220328;1;0
17;20220329;1;0
17;20220330;1;0
17;20220331;1;0
17;20220401;1;0
17;20220402;1;0
17;20220403;1;0
17;20220404;1;0
17;20220405;1;0
17;20220406;1;0
17;20220407;1;0
17;20220408;1;0
17;20220409;1;0
17;20220410;1;0
42;20200618;1;0
42;20200619;1;0
42;20210802;1;0
42;20200620;1;0
42;20210803;1;0
42;20210804;1;0
42;20210807;1;0
42;20210808;0;1
42;20200625;1;0
42;20200621;0;1
42;20200622;1;0
42;20200623;1;0
42;20200624;1;0
42;20210805;1;0
42;20210806;1;0
42;20210827;1;0
42;20210828;1;0
42;20210831;1;0
36;20220111;1;0
36;20220112;1;0
36;20220113;1;0
36;20220114;1;0
36;20220115;1;0
36;20220127;1;0
36;20220128;1;0
36;20220129;1;0
36;20220130;0;1
36;20220131;1;0
36;20220201;1;0
36;20220202;1;0
36;20220116;0;1
36;20220117;1;0
36;20220118;1;0
36;20220119;1;0
36;20220120;1;0
36;20220121;1;0
17;20220706;1;0
17;20220707;1;0
17;20220708;1;0
17;20220709;1;0
17;20220710;1;0
17;20220711;1;0
17;20220712;1;0
17;20220713;1;0
17;20220714;1;0
17;20220715;1;0
17;20220716;1;0
17;20220717;1;0
17;20220718;1;0
17;20220719;1;0
17;20220720;1;0
17;20220721;1;0
17;20220722;1;0
42;20200813;1;0
42;20211107;0;1
42;20211108;1;0
42;20211109;0;1
42;20211110;1;0
42;20211111;1;0
42;20211112;1;0
42;20200814;1;0
42;20200815;1;1
42;20200808;1;0
42;20211210;1;0
42;20211209;1;0
42;20211208;1;1
42;20200826;1;0
42;20200827;1;0
42;20200828;1;0
42;20200829;1;0
36;20210826;1;0
36;20210827;1;0
36;20210829;0;1
36;20210830;1;0
36;20210825;1;0
36;20210824;1;0
36;20210823;1;0
36;20210814;1;0
36;20210815;0;1
36;20210816;1;0
36;20210817;1;0
36;20210818;1;0
36;20210819;1;0
36;20210820;1;0
36;20210821;1;0
36;20210822;0;1
36;20210813;1;0
17;20230126;1;0
17;20230127;1;0
17;20230128;1;0
17;20230129;1;0
17;20230130;1;0
17;20230131;1;0
17;20230201;1;0
17;20230202;1;0
17;20230203;1;0
17;20230204;1;0
17;20230205;1;0
17;20230206;1;0
17;20230207;1;0
17;20230208;1;0
17;20230209;1;0
17;20230210;1;0
17;20230211;1;0
42;20220103;1;0
42;20220104;1;0
42;20220105;1;0
42;20220106;0;1
42;20220107;1;0
42;20220108;1;0
42;20220109;0;1
42;20220110;1;0
42;20220111;1;0
42;20220122;1;0
42;20220123;0;1
36;20230222;1;0
36;20230223;1;0
36;20230224;1;0
36;20220324;1;0
17;20211229;1;0
17;20211230;1;0
17;20211231;1;0
17;20220101;0;1
17;20220102;1;1
17;20220103;1;0
17;20220104;1;0
17;20220105;1;0
17;20220106;0;1
17;20220107;1;0
17;20220108;1;0
17;20220109;1;1
17;20220110;1;0
17;20220111;1;0
17;20220112;1;0
17;20220113;1;0
17;20220428;1;0
17;20220429;1;0
17;20220430;1;0
17;20220501;1;0
17;20220502;1;0
17;20220503;1;0
17;20220504;1;0
17;20220505;1;0
17;20220506;1;0
17;20220507;1;0
17;20220508;1;0
17;20220509;1;0
17;20220510;1;0
17;20220511;1;0
17;20220512;1;0
17;20220513;1;0
17;20220514;1;0
42;20200715;1;0
42;20200716;1;0
42;20200717;1;0
42;20200718;1;0
42;20210922;1;0
42;20210923;1;0
42;20210924;1;0
42;20210925;1;0
42;20210921;1;0
42;20210920;1;0
42;20210918;1;0
42;20210919;0;1
42;20200723;1;0
42;20200724;1;0
42;20200722;1;0
42;20200721;1;0
42;20211006;1;0
36;20211126;1;0
36;20211119;1;0
36;20211120;1;0
36;20211121;0;1
36;20211122;1;0
36;20211123;1;0
36;20211124;1;0
36;20211114;0;1
36;20211115;1;0
36;20211116;1;0
36;20211117;1;0
36;20211118;1;0
36;20211109;0;1
36;20211110;1;0
36;20211111;1;0
36;20211112;1;0
36;20211113;1;0
17;20220930;1;0
42;20211223;1;0
42;20211224;1;0
42;20211225;0;1
42;20200906;0;1
42;20200907;1;0
42;20200908;1;0
42;20200911;1;0
42;20200912;1;0
42;20220112;1;0
42;20220113;1;0
42;20200909;1;0
42;20200910;1;0
42;20211227;1;0
42;20211228;1;0
42;20211229;1;0
42;20211230;1;0
42;20211231;1;0
42;20220101;0;1
17;20221031;1;0
17;20221101;1;0
17;20221102;1;0
17;20221103;1;0
17;20221104;1;0
17;20221105;1;0
17;20221106;1;0
17;20221107;1;0
17;20221108;1;0
17;20221109;1;0
17;20221110;1;0
17;20221111;1;0
17;20221112;1;0
17;20221113;1;0
17;20221114;1;0
17;20221115;1;0
17;20221116;1;0
17;20221117;1;0
17;20230212;1;0
17;20230213;1;0
17;20230214;1;0
17;20230215;1;0
42;20200922;1;0
42;20220114;1;0
42;20220115;1;0
42;20200928;1;0
42;20220124;1;0
42;20220125;1;0
42;20220129;1;0
42;20220130;0;1
42;20220131;1;0
42;20220128;1;0
42;20220126;1;0
42;20220127;1;0
42;20201007;1;0
42;20201008;1;0
42;20201009;1;0
42;20220203;1;0
42;20201010;1;0
42;20220204;1;0
42;20220308;1;0
42;20201108;0;1
42;20201122;0;1
42;20201123;1;0
17;20230216;1;0
17;20230217;1;0
17;20230218;1;0
17;20230219;1;0
17;20230220;1;0
17;20230221;1;0
17;20230222;1;0
17;20230223;1;0
17;20230224;1;0
17;20230225;1;0
17;20230226;1;0
17;20230227;1;0
17;20230228;1;0
42;20220616;1;0
42;20220617;1;0
42;20220618;1;0
42;20220604;1;0
42;20220603;1;0
42;20220606;1;0
42;20220607;1;0
42;20220608;1;0
42;20220609;1;0
42;20220610;1;0
42;20220601;1;0
42;20220602;1;0
42;20220530;1;0
42;20220531;1;0
42;20220703;1;0
42;20220704;1;0
42;20220705;1;0
42;20221017;1;0
42;20221018;1;0
42;20221019;1;0
42;20221020;1;0
42;20221021;1;0
42;20221022;1;0
42;20221023;1;0
42;20221024;1;0
42;20221025;1;0
42;20221026;1;0
42;20221027;1;0
42;20221028;1;0
42;20221029;1;0
42;20221030;1;0
42;20221031;1;0
42;20221103;1;0
42;20221104;1;0
42;20221105;1;0
42;20221106;1;0
42;20221107;1;0
42;20221108;1;0
17;20220322;1;0
17;20220323;1;0
42;20210826;1;0
42;20210819;1;0
42;20210820;1;0
42;20210821;1;0
42;20210822;0;1
42;20200711;1;0
42;20200712;0;1
42;20210912;0;1
42;20200714;1;0
42;20210914;1;0
42;20210915;1;0
42;20210916;1;0
42;20210917;1;0
42;20200713;1;0
42;20210913;1;0
42;20200710;1;0
42;20210910;1;0
42;20210911;1;0
36;20220108;1;0
36;20211222;1;0
36;20211223;1;0
36;20211224;1;0
36;20211225;0;1
36;20211226;0;1
36;20211221;1;0
36;20211215;1;0
36;20211216;1;0
36;20211217;1;0
36;20211218;1;0
36;20211219;0;1
36;20211220;1;0
36;20211204;1;0
36;20211002;1;0
36;20211003;0;1
36;20211205;0;1
17;20220809;1;0
17;20220810;1;0
17;20220811;1;0
17;20220812;1;0
17;20220813;1;0
17;20220814;1;0
17;20220815;1;0
17;20220816;1;0
17;20220817;1;0
17;20220818;1;0
17;20220819;1;0
17;20220820;1;0
17;20220821;1;0
17;20220822;1;0
17;20220823;1;0
17;20220824;1;0
17;20220825;1;0
42;20200719;0;1
42;20200720;1;0
42;20211013;1;0
42;20211008;1;0
42;20211009;1;0
42;20211010;0;1
42;20211011;1;0
42;20200725;1;0
42;20200726;0;1
42;20200727;1;0
42;20211012;0;1
42;20200728;1;0
42;20200729;1;0
42;20200730;1;0
42;20211019;1;0
42;20211016;1;0
42;20211017;0;1
42;20220102;0;1
36;20211108;1;0
36;20211101;0;1
36;20211102;1;0
36;20211103;1;0
36;20211104;1;0
36;20211105;1;0
36;20211028;1;0
36;20211029;1;0
36;20211030;1;0
36;20211031;0;1
36;20210929;1;0
36;20210901;1;0
36;20210902;1;0
36;20211013;1;0
36;20211014;1;0
36;20211015;1;0
17;20221118;1;0
17;20221119;1;0
17;20221120;1;0
17;20221121;1;0
17;20221122;1;0
17;20221123;1;0
17;20221124;1;0
17;20221125;1;0
17;20221126;1;0
17;20221127;1;0
17;20221128;1;0
17;20221129;1;0
17;20221130;1;0
17;20221201;1;0
17;20221202;1;0
17;20221203;1;0
17;20221204;1;0
42;20201018;0;1
42;20201023;1;0
42;20201024;1;0
42;20201021;1;0
42;20201022;1;0
42;20220205;1;0
42;20220206;0;1
42;20201019;1;0
42;20201020;1;0
42;20220219;1;0
42;20220220;0;1
42;20220221;1;0
42;20220222;1;0
42;20201027;1;0
42;20201028;1;0
42;20220217;1;0
42;20220218;1;0
42;20220207;1;0
17;20230422;1;0
17;20230423;1;0
17;20230424;1;0
17;20230425;1;0
17;20230426;1;0
17;20230427;1;0
17;20230428;1;0
17;20230429;1;0
17;20230430;1;0
17;20230501;1;0
17;20230502;1;0
17;20230503;1;0
17;20230504;1;0
17;20230505;1;0
17;20230506;1;0
17;20230507;1;0
17;20230508;1;0
42;20220511;1;0
42;20220512;1;0
42;20220513;1;0
42;20220514;1;0
42;20220515;1;0
42;20220516;1;0
42;20220517;1;0
42;20220518;1;0
42;20220519;1;0
42;20220520;1;0
42;20220521;1;0
42;20220522;1;0
42;20220523;1;0
42;20201206;0;1
42;20201207;1;1
42;20220524;1;0
42;20220528;1;0
42;20220529;1;0
42;20220929;1;0
42;20220930;1;0
42;20221001;1;0
42;20221002;1;0
42;20221003;1;0
42;20221004;1;0
42;20221005;1;0
42;20221006;1;0
42;20221007;1;0
42;20221008;1;0
42;20221009;1;0
42;20221010;1;0
42;20221011;1;0
42;20221012;1;0
42;20221013;1;0
42;20221014;1;0
42;20221015;1;0
42;20221016;1;0
42;20230307;1;0
42;20230308;1;0
42;20230309;1;0
42;20230310;1;0
42;20230311;1;0
42;20230312;1;0
42;20230313;1;0
42;20230314;1;0
42;20230315;1;0
17;20220913;1;0
17;20220914;1;0
17;20220915;1;0
17;20220916;1;0
17;20220917;1;0
17;20220918;1;0
17;20220919;1;0
17;20220920;1;0
17;20220921;1;0
17;20220922;1;0
17;20220923;1;0
17;20220924;1;0
17;20220925;1;0
17;20220926;1;0
17;20220927;1;0
17;20220928;1;0
17;20220929;1;0
42;20211218;1;0
42;20211219;0;1
42;20211220;1;0
42;20200904;1;0
42;20200903;1;0
42;20211217;1;0
42;20211211;1;0
42;20211212;0;1
42;20211213;1;0
42;20211214;1;0
42;20200830;0;1
42;20200831;1;0
42;20200901;1;0
42;20200902;1;0
42;20211215;1;0
42;20211216;1;0
42;20211226;0;1
17;20221014;1;0
17;20221015;1;0
17;20221016;1;0
17;20221017;1;0
17;20221018;1;0
17;20221019;1;0
17;20221020;1;0
17;20221021;1;0
17;20221022;1;0
17;20221023;1;0
17;20221024;1;0
17;20221025;1;0
17;20221026;1;0
17;20221027;1;0
17;20221028;1;0
17;20221029;1;0
17;20221030;1;0
42;20220121;1;0
42;20220119;1;0
42;20220118;1;0
42;20200923;1;0
42;20200925;1;0
42;20200924;1;0
42;20200926;1;0
42;20200917;1;0
42;20200918;1;0
42;20220116;0;1
42;20220117;1;0
42;20200913;0;1
42;20200914;1;0
42;20200915;1;0
42;20200916;1;0
42;20200919;1;0
42;20200920;0;1
42;20200921;1;0
17;20230405;1;0
17;20230406;1;0
17;20230407;1;0
17;20230408;1;0
17;20230409;1;0
17;20230410;1;0
17;20230411;1;0
17;20230412;1;0
17;20230413;1;0
17;20230414;1;0
17;20230415;1;0
17;20230416;1;0
17;20230417;1;0
17;20230418;1;0
17;20230419;1;0
17;20230420;1;0
17;20230421;1;0
42;20201210;1;0
42;20201209;1;0
42;20201208;0;1
42;20220605;1;0
42;20201211;1;0
42;20201214;1;0
42;20220619;1;0
42;20201215;1;0
42;20220620;1;0
42;20220621;1;0
42;20220622;1;0
42;20220623;1;0
42;20220624;1;0
42;20220611;1;0
42;20220612;1;0
42;20220613;1;0
42;20220614;1;0
42;20220615;1;0
42;20220807;1;0
42;20220808;1;0
42;20220809;1;0
42;20220810;1;0
42;20220811;1;0
42;20220812;1;0
42;20220813;1;0
42;20220814;1;0
42;20220815;1;0
42;20220816;1;0
42;20220817;1;0
42;20220818;1;0
42;20220819;1;0
42;20220820;1;0
42;20220821;1;0
42;20220822;1;0
42;20220823;1;0
42;20220824;1;0
42;20221226;1;0
42;20221227;1;0
42;20221228;1;0
42;20221229;1;0
42;20221230;1;0
42;20221231;1;0
42;20230101;1;0
42;20230102;1;0
42;20230103;1;0
42;20230104;1;0
42;20230105;1;0
42;20230106;1;0
42;20230107;1;0
42;20230108;1;0
42;20230109;1;0
42;20230110;1;0
42;20230111;1;0
42;20230112;1;0
42;20230516;1;0
42;20230517;1;0
42;20230518;1;0
42;20230519;1;0
42;20230520;1;0
42;20230521;1;0
42;20230522;1;0
42;20230523;1;0
42;20201222;1;0
42;20201223;1;0
42;20210123;1;0
42;20210124;0;1
42;20210115;1;0
42;20210116;1;0
42;20210117;0;1
42;20210118;1;0
42;20210119;1;0
42;20210120;1;0
45;20211008;1;0
8;20211008;1;0
15;20211008;1;0
38;20211008;1;0
40;20211008;1;0
45;20211009;1;0
8;20211009;1;0
15;20211009;1;0
38;20211009;1;0
40;20211009;1;0
45;20211010;0;1
8;20211010;0;1
15;20211010;0;1
38;20211010;0;1
40;20211010;0;1
45;20211011;1;0
8;20211011;1;0
15;20211011;1;0
38;20211011;1;0
40;20211011;1;0
45;20211012;0;1
8;20211012;0;1
15;20211012;0;1
38;20211012;0;1
40;20211012;0;1
45;20211013;1;0
8;20211013;1;0
36;20220123;0;1
36;20220124;1;0
36;20220125;1;0
36;20220126;1;0
36;20211227;1;0
36;20211228;1;0
36;20211229;1;0
36;20211230;1;0
36;20211231;1;0
36;20220101;0;1
36;20220102;0;1
36;20220103;1;0
36;20220104;1;0
36;20220105;1;0
36;20220106;0;1
36;20220107;1;0
17;20220723;1;0
17;20220724;1;0
17;20220725;1;0
17;20220726;1;0
17;20220727;1;0
17;20220728;1;0
17;20220729;1;0
17;20220730;1;0
17;20220731;1;0
17;20220801;1;0
17;20220802;1;0
17;20220803;1;0
17;20220804;1;0
17;20220805;1;0
17;20220806;1;0
17;20220807;1;0
17;20220808;1;0
42;20211124;1;0
42;20211125;1;0
42;20211126;1;0
42;20211127;1;0
42;20211128;0;1
42;20200819;1;0
42;20211129;1;0
42;20211130;1;0
42;20211105;1;0
42;20211103;1;0
42;20211104;1;0
42;20200807;1;0
42;20211106;1;0
42;20200806;1;0
42;20200809;0;1
42;20200810;1;0
42;20200811;1;0
42;20200812;1;0
36;20210831;1;0
36;20210918;1;0
36;20210919;0;1
36;20210920;1;0
36;20210921;1;0
36;20210922;1;0
36;20210923;1;0
36;20210924;1;0
36;20210925;1;0
36;20210926;0;1
36;20210927;1;0
36;20210928;1;0
36;20210914;1;0
36;20210915;1;0
36;20210916;1;0
36;20210917;1;0
36;20210828;1;0
17;20230108;1;0
17;20230109;1;0
17;20230110;1;0
17;20230111;1;0
17;20230112;1;0
17;20230113;1;0
17;20230114;1;0
17;20230115;1;0
17;20230116;1;0
17;20230117;1;0
17;20230118;1;0
17;20230119;1;0
17;20230120;1;0
17;20230121;1;0
17;20230122;1;0
17;20230123;1;0
17;20230124;1;0
17;20230125;1;0
42;20220208;1;0
42;20220209;1;0
42;20220210;1;0
42;20220211;1;0
42;20201025;0;1
42;20201026;1;0
42;20220213;0;1
42;20220214;1;0
42;20220212;1;0
42;20220215;1;0
42;20220216;1;0
42;20220226;1;0
42;20220223;1;0
42;20220224;1;0
42;20220225;1;0
42;20201103;1;0
42;20201104;1;0
17;20230509;1;0
17;20230510;1;0
17;20230511;1;0
17;20230512;1;0
17;20230513;1;0
17;20230514;1;0
17;20230515;1;0
17;20230516;1;0
17;20230517;1;0
17;20230518;1;0
17;20230519;1;0
17;20230520;1;0
17;20230521;1;0
17;20230522;1;0
17;20230523;1;0
42;20220402;1;0
42;20220403;1;0
42;20201225;0;1
42;20201226;1;0
42;20201227;0;1
42;20210107;1;0
42;20210108;1;0
42;20210105;1;0
42;20210106;0;1
42;20201228;1;0
42;20201229;1;0
42;20201230;1;0
42;20201231;1;0
42;20210101;0;1
42;20210102;1;0
42;20210103;0;1
42;20210104;1;0
42;20210113;1;0
42;20210114;1;0
42;20210110;0;1
42;20221101;1;0
42;20221102;1;0
42;20230217;1;0
42;20230218;1;0
42;20230219;1;0
42;20230220;1;0
42;20230221;1;0
42;20230222;1;0
42;20230223;1;0
42;20230224;1;0
42;20230225;1;0
42;20230226;1;0
42;20230227;1;0
42;20230228;1;0
42;20230301;1;0
42;20230302;1;0
42;20230303;1;0
42;20230304;1;0
42;20230305;1;0
42;20230306;1;0
42;20230411;1;0
42;20230412;1;0
42;20230413;1;0
42;20230414;1;0
42;20230415;1;0
42;20230416;1;0
42;20230417;1;0
42;20230418;1;0
42;20230419;1;0
42;20230420;1;0
42;20230421;1;0
42;20230422;1;0
42;20230423;1;0
42;20230424;1;0
42;20230425;1;0
42;20230426;1;0
42;20230427;1;0
45;20211111;1;0
8;20211111;1;0
15;20211111;1;0
38;20211111;1;0
40;20211111;1;0
45;20211112;1;0
8;20211112;1;0
15;20211112;1;0
38;20211112;1;0
40;20211112;1;0
42;20210810;1;0
42;20210809;1;0
42;20200627;1;0
42;20200626;1;0
42;20210801;0;1
42;20200617;1;0
36;20220216;1;0
36;20220217;1;0
36;20220218;1;0
36;20220219;1;0
36;20220220;0;1
36;20220221;1;0
36;20220222;1;0
36;20220223;1;0
36;20220224;1;0
36;20220225;1;0
36;20220203;1;0
36;20220204;1;0
36;20220205;1;0
36;20220206;0;1
36;20220207;1;0
36;20220208;1;0
36;20220110;1;0
17;20220619;1;0
17;20220620;1;0
17;20220621;1;0
17;20220622;1;0
17;20220623;1;0
17;20220624;1;0
17;20220625;1;0
17;20220626;1;0
17;20220627;1;0
17;20220628;1;0
17;20220629;1;0
17;20220630;1;0
17;20220701;1;0
17;20220702;1;0
17;20220703;1;0
17;20220704;1;0
17;20220705;1;0
42;20211102;1;0
42;20211029;1;0
42;20211030;1;0
42;20211031;0;1
42;20200804;1;0
42;20200805;1;0
42;20211113;1;0
42;20211114;0;1
42;20211115;1;0
42;20211116;1;0
42;20211117;1;0
42;20200816;0;1
42;20211119;1;0
42;20211120;1;0
42;20211121;0;1
42;20211118;1;0
42;20200818;1;0
42;20211123;1;0
36;20211009;1;0
36;20211010;0;1
36;20211011;1;0
36;20211012;0;1
36;20210930;1;0
36;20211001;1;0
36;20210903;1;0
36;20210904;1;0
36;20210905;0;1
36;20210906;1;0
36;20210907;1;0
36;20210908;1;0
36;20210909;1;0
36;20210910;1;0
36;20210911;1;0
36;20210912;0;1
36;20210913;1;0
17;20221222;1;0
17;20221223;1;0
17;20221224;1;0
17;20221225;1;0
17;20221226;1;0
17;20221227;1;0
17;20221228;1;0
17;20221229;1;0
17;20221230;1;0
17;20221231;1;0
17;20230101;1;0
17;20230102;1;0
17;20230103;1;0
17;20230104;1;0
17;20230105;1;0
17;20230106;1;0
17;20230107;1;0
42;20201105;1;0
42;20201102;0;1
42;20220306;0;1
42;20220305;1;0
42;20220227;0;1
42;20220228;1;0
42;20220301;1;0
42;20220302;1;0
42;20220303;1;0
42;20220304;1;0
42;20201029;1;0
42;20201030;1;0
42;20201031;1;0
42;20201101;0;1
42;20220307;1;0
42;20201106;1;0
42;20201107;1;0
42;20220313;0;1
42;20220502;1;0
42;20220503;1;0
42;20201204;1;0
42;20201205;1;0
42;20220325;1;0
42;20220326;1;0
42;20220327;0;1
42;20220328;1;0
42;20220329;1;0
42;20220330;1;0
42;20220331;1;0
42;20220525;1;0
42;20220526;1;0
42;20220527;1;0
42;20220508;1;0
42;20220509;1;0
42;20220510;1;0
42;20210111;1;0
42;20210112;1;0
42;20210109;1;0
42;20220724;1;0
42;20220725;1;0
42;20220726;1;0
42;20220727;1;0
42;20220728;1;0
42;20220729;1;0
42;20220730;1;0
42;20220731;1;0
42;20220801;1;0
42;20220802;1;0
42;20220803;1;0
42;20220804;1;0
42;20220805;1;0
42;20220806;1;0
42;20221209;1;0
42;20221210;1;0
42;20221211;1;0
42;20221212;1;0
42;20221213;1;0
42;20221214;1;0
42;20221215;1;0
42;20221216;1;0
42;20221217;1;0
42;20221218;1;0
42;20221219;1;0
42;20221220;1;0
42;20221221;1;0
42;20221222;1;0
42;20221223;1;0
42;20221224;1;0
42;20221225;1;0
42;20230428;1;0
42;20230429;1;0
42;20230430;1;0
42;20230501;1;0
42;20230502;1;0
42;20230503;1;0
42;20230504;1;0
42;20230505;1;0
42;20230506;1;0
42;20230507;1;0
42;20230508;1;0
42;20230509;1;0
42;20230510;1;0
42;20230511;1;0
42;20230512;1;0
42;20230513;1;0
42;20230514;1;0
42;20230515;1;0
45;20211215;1;0
8;20211215;1;0
15;20211215;1;0
38;20211215;1;0
40;20211215;1;0
45;20211216;1;0
36;20211107;0;1
17;20220516;1;0
17;20220517;1;0
17;20220518;1;0
17;20220519;1;0
17;20220520;1;0
17;20220521;1;0
17;20220522;1;0
17;20220523;1;0
17;20220524;1;0
17;20220525;1;0
17;20220526;1;0
17;20220527;1;0
17;20220528;1;0
17;20220529;1;0
17;20220530;1;0
